05/03/2026,SQ *1181 LOUNGE,11.50,,2853.86
05/03/2026,SQ *1181 LOUNGE,26.41,,2842.36
05/03/2026,SQ *1181 LOUNGE,33.91,,2815.95
05/03/2026,APPLE.COM/BILL,30.23,,2782.04
05/02/2026,PUMPJACK PUB,14.46,,2751.81
05/02/2026,Uber Holdings Canada Inc.,43.76,,2737.35
05/01/2026,BC LIQUOR #094,56.62,,2693.59
05/01/2026,DAVIE STREET YIG,272.96,,2636.97
04/28/2026,DAVIE STREET YIG,37.65,,2364.01
04/27/2026,Amazon Channels,4.47,,2326.36
04/27/2026,PREAUTHORIZED PAYMENT,,4592.01,2321.89
04/26/2026,ACT*ACT*YMCA GREATER V,75.06,,6913.90
04/26/2026,GOOGLE*YOUTUBEPREMIUM,25.75,,6838.84
04/24/2026,DAVIE VILLAGE HOME HARDWA,47.87,,6813.09
04/24/2026,DAVIE STREET YIG,84.16,,6765.22
04/23/2026,DAVIE VILLAGE HOME HARDWA,19.53,,6681.06
04/23/2026,DAVIE VILLAGE HOME HARDWA,19.53,,6661.53
04/21/2026,THE HOME DEPOT #7259,51.03,,6642.00
04/21/2026,THE HOME DEPOT #7259,45.42,,6590.97
04/21/2026,WINDSOR PLYWOOD,76.14,,6545.55
04/21/2026,GARDENWORKS,11.72,,6469.41
04/21/2026,UBER CANADA/UBERTRIP,7.21,,6457.69
04/21/2026,UBER CANADA/UBERTRIP,3.00,,6450.48
04/20/2026,IMPARK00011693U,3.12,,6447.48
04/20/2026,CANADIAN TIRE #389,19.71,,6444.36
04/20/2026,TST-Juke Fried Chicken,39.01,,6424.65
04/20/2026,SHINE AUTO WASH,12.60,,6385.64
04/20/2026,CINEPLEX 1147,19.63,,6373.04
04/19/2026,SHAW CABLESYSTEMS,160.16,,6353.41
04/19/2026,TST-Score on Davie,116.67,,6193.25
04/19/2026,CINEPLEX 8030 WEB QPS,57.22,,6076.58
04/18/2026,WORKSAFEBC,260.63,,6019.36
04/18/2026,NETFLIX.COM,26.87,,5758.73
04/17/2026,APPLE.COM/BILL,52.62,,5731.86
04/17/2026,DAVIE STREET YIG,51.40,,5679.24
04/16/2026,THE HOME DEPOT #7259,26.41,,5627.84
04/15/2026,PRIMMUM INSURANCE COMP,240.33,,5601.43
04/15/2026,DAVIE STREET YIG,27.44,,5361.10
04/15/2026,APPLE.COM/BILL,49.71,,5333.66
04/14/2026,DAVIE STREET YIG,107.91,,5283.95
04/14/2026,UBER CANADA/UBEREATS,102.66,,5176.04
04/12/2026,ACT*ACT*YMCA GREATER V,75.06,,5073.38
04/11/2026,SHELL C01213,93.21,,4998.32
04/07/2026,SHOPPERS DRUG MART #27,23.87,,4905.11
04/06/2026,CANADIAN TIRE #389,61.13,,4881.24
04/06/2026,KIN'S FARM MARKET DAV,17.74,,4820.11
04/06/2026,BC LIQUOR #094,17.03,,4802.37
04/06/2026,DAVIE STREET YIG,115.64,,4785.34
04/06/2026,AMYS ON DAVIE,2.52,,4669.70
04/05/2026,DAVIE STREET YIG,75.17,,4667.18
